,variable,value,Type,Mass,Cont
46,Power_Pick_1,0.3125,Receiving,6 Tomatoes,100%
47,Power_Pick_1,0.3157894736842105,Receiving,6 Tomatoes,100%
48,Power_Pick_1,0.3333333333333333,Receiving,6 Tomatoes,100%
49,Power_Pick_1,0.3157894736842105,Receiving,6 Tomatoes,100%
50,Power_Pick_2,0.23076923076923078,Receiving,6 Tomatoes,100%
51,Power_Pick_2,0.09090909090909091,Receiving,6 Tomatoes,100%
52,Power_Pick_2,0.17391304347826086,Receiving,6 Tomatoes,100%
53,Power_Pick_2,0.4,Receiving,6 Tomatoes,100%
54,Power_Pick_2,0.1,Receiving,6 Tomatoes,100%
55,Power_Pick_2,0.2903225806451613,Receiving,6 Tomatoes,100%
56,Power_Pick_2,0.35714285714285715,Receiving,6 Tomatoes,100%
57,Power_Pick_2,0.4838709677419355,Receiving,6 Tomatoes,100%
58,Power_Pick_2,0.2608695652173913,Receiving,6 Tomatoes,100%
59,Power_Pick_2,0.17391304347826086,Receiving,6 Tomatoes,100%
60,Power_Pick_2,0.22580645161290322,Receiving,6 Tomatoes,100%
61,Power_Pick_2,0.125,Receiving,6 Tomatoes,100%
62,Power_Pick_2,0.25,Receiving,6 Tomatoes,100%
63,Power_Pick_2,0.20689655172413793,Receiving,6 Tomatoes,100%
64,Power_Pick_2,0.23333333333333334,Receiving,6 Tomatoes,100%
65,Power_Pick_2,0.2,Receiving,6 Tomatoes,100%
66,Power_Pick_2,0.3076923076923077,Receiving,6 Tomatoes,100%
67,Power_Pick_2,0.09090909090909091,Receiving,6 Tomatoes,100%
68,Power_Pick_2,0.14285714285714285,Receiving,6 Tomatoes,100%
69,Power_Pick_2,0.14814814814814814,Receiving,6 Tomatoes,100%
70,Power_Pick_2,0.2631578947368421,Receiving,6 Tomatoes,100%
71,Power_Pick_2,0.36,Receiving,6 Tomatoes,100%
72,Power_Pick_2,0.11538461538461539,Receiving,6 Tomatoes,100%
73,Power_Pick_2,0.34782608695652173,Receiving,6 Tomatoes,100%
74,Power_Pick_2,0.21428571428571427,Receiving,6 Tomatoes,100%
75,Power_Pick_2,0.23076923076923078,Receiving,6 Tomatoes,100%
76,Power_Pick_2,0.25,Receiving,6 Tomatoes,100%
77,Power_Pick_2,0.23076923076923078,Receiving,6 Tomatoes,100%
78,Power_Pick_2,0.14285714285714285,Receiving,6 Tomatoes,100%
79,Power_Pick_2,0.3333333333333333,Receiving,6 Tomatoes,100%
80,Power_Pick_2,0.3076923076923077,Receiving,6 Tomatoes,100%
81,Power_Pick_2,0.2222222222222222,Receiving,6 Tomatoes,100%
82,Power_Pick_2,0.25806451612903225,Receiving,6 Tomatoes,100%
83,Power_Pick_2,0.23076923076923078,Receiving,6 Tomatoes,100%
84,Power_Pick_2,0.24,Receiving,6 Tomatoes,100%
85,Power_Pick_2,0.25925925925925924,Receiving,6 Tomatoes,100%
86,Power_Pick_2,0.21428571428571427,Receiving,6 Tomatoes,100%
87,Power_Pick_2,0.2222222222222222,Receiving,6 Tomatoes,100%
88,Power_Pick_2,0.12,Receiving,6 Tomatoes,100%
89,Power_Pick_2,0.36,Receiving,6 Tomatoes,100%
90,Power_Pick_2,0.13636363636363635,Receiving,6 Tomatoes,100%
91,Power_Pick_2,0.38095238095238093,Receiving,6 Tomatoes,100%
92,Power_Pick_2,0.2903225806451613,Receiving,6 Tomatoes,100%
93,Power_Pick_2,0.3333333333333333,Receiving,6 Tomatoes,100%
94,Power_Pick_2,0.2,Receiving,6 Tomatoes,100%
95,Power_Pick_2,0.2608695652173913,Receiving,6 Tomatoes,100%
96,Power_Pick_2,0.25806451612903225,Receiving,6 Tomatoes,100%
97,Power_Pick_2,0.26666666666666666,Receiving,6 Tomatoes,100%
98,Power_Pick_2,0.3333333333333333,Receiving,6 Tomatoes,100%
99,Power_Pick_2,0.03333333333333333,Receiving,6 Tomatoes,100%
100,Power_Pick_3,0.20512820512820512,Receiving,6 Tomatoes,100%
101,Power_Pick_3,0.2,Receiving,6 Tomatoes,100%
102,Power_Pick_3,0.29411764705882354,Receiving,6 Tomatoes,100%
103,Power_Pick_3,0.08823529411764706,Receiving,6 Tomatoes,100%
104,Power_Pick_3,0.23076923076923078,Receiving,6 Tomatoes,100%
105,Power_Pick_3,0.21212121212121213,Receiving,6 Tomatoes,100%
106,Power_Pick_3,0.23529411764705882,Receiving,6 Tomatoes,100%
107,Power_Pick_3,0.0967741935483871,Receiving,6 Tomatoes,100%
108,Power_Pick_3,0.1794871794871795,Receiving,6 Tomatoes,100%
109,Power_Pick_3,0.22857142857142856,Receiving,6 Tomatoes,100%
110,Power_Pick_3,0.1891891891891892,Receiving,6 Tomatoes,100%
111,Power_Pick_3,0.16666666666666666,Receiving,6 Tomatoes,100%
112,Power_Pick_3,0.2564102564102564,Receiving,6 Tomatoes,100%
113,Power_Pick_3,0.225,Receiving,6 Tomatoes,100%
114,Power_Pick_3,0.15384615384615385,Receiving,6 Tomatoes,100%
115,Power_Pick_3,0.18421052631578946,Receiving,6 Tomatoes,100%
116,Power_Pick_3,0.11764705882352941,Receiving,6 Tomatoes,100%
117,Power_Pick_3,0.07692307692307693,Receiving,6 Tomatoes,100%
118,Power_Pick_3,0.1891891891891892,Receiving,6 Tomatoes,100%
119,Power_Pick_3,0.10526315789473684,Receiving,6 Tomatoes,100%
120,Power_Pick_3,0.17142857142857143,Receiving,6 Tomatoes,100%
121,Power_Pick_3,0.19444444444444445,Receiving,6 Tomatoes,100%
122,Power_Pick_3,0.1282051282051282,Receiving,6 Tomatoes,100%
123,Power_Pick_3,0.4166666666666667,Receiving,6 Tomatoes,100%
124,Power_Pick_3,0.14285714285714285,Receiving,6 Tomatoes,100%
125,Power_Pick_3,0.10526315789473684,Receiving,6 Tomatoes,100%
126,Power_Pick_3,0.3055555555555556,Receiving,6 Tomatoes,100%
127,Power_Pick_3,0.075,Receiving,6 Tomatoes,100%
128,Power_Pick_3,0.23684210526315788,Receiving,6 Tomatoes,100%
129,Power_Pick_3,0.1,Receiving,6 Tomatoes,100%
130,Power_Pick_3,0.2631578947368421,Receiving,6 Tomatoes,100%
131,Power_Pick_3,0.19444444444444445,Receiving,6 Tomatoes,100%
132,Power_Pick_3,0.15789473684210525,Receiving,6 Tomatoes,100%
133,Power_Pick_3,0.17142857142857143,Receiving,6 Tomatoes,100%
134,Power_Pick_3,0.25,Receiving,6 Tomatoes,100%
135,Power_Pick_3,0.21875,Receiving,6 Tomatoes,100%
136,Power_Pick_3,0.1891891891891892,Receiving,6 Tomatoes,100%
137,Power_Pick_3,0.07894736842105263,Receiving,6 Tomatoes,100%
138,Power_Pick_3,0.2,Receiving,6 Tomatoes,100%
139,Power_Pick_3,0.1724137931034483,Receiving,6 Tomatoes,100%
140,Power_Pick_3,0.21621621621621623,Receiving,6 Tomatoes,100%
141,Power_Pick_3,0.28125,Receiving,6 Tomatoes,100%
142,Power_Pick_3,0.15151515151515152,Receiving,6 Tomatoes,100%
143,Power_Pick_3,0.16129032258064516,Receiving,6 Tomatoes,100%
144,Power_Pick_3,0.1,Receiving,6 Tomatoes,100%
145,Power_Pick_3,0.2702702702702703,Receiving,6 Tomatoes,100%
146,Power_Pick_3,0.1388888888888889,Receiving,6 Tomatoes,100%
147,Power_Pick_3,0.029411764705882353,Receiving,6 Tomatoes,100%
148,Power_Pick_3,0.24242424242424243,Receiving,6 Tomatoes,100%
149,Power_Pick_3,0.06976744186046512,Receiving,6 Tomatoes,100%
0,Power_Pick_1,0.75,Receiving,20 Tomatoes,100%
1,Power_Pick_1,0.7857142857142857,Receiving,20 Tomatoes,100%
2,Power_Pick_1,0.5625,Receiving,20 Tomatoes,100%
3,Power_Pick_1,0.8,Receiving,20 Tomatoes,100%
4,Power_Pick_1,0.4375,Receiving,20 Tomatoes,100%
5,Power_Pick_1,0.5,Receiving,20 Tomatoes,100%
6,Power_Pick_1,0.7692307692307693,Receiving,20 Tomatoes,100%
7,Power_Pick_1,0.7272727272727273,Receiving,20 Tomatoes,100%
8,Power_Pick_1,0.75,Receiving,20 Tomatoes,100%
9,Power_Pick_1,0.782608695652174,Receiving,20 Tomatoes,100%
10,Power_Pick_1,0.631578947368421,Receiving,20 Tomatoes,100%
11,Power_Pick_1,0.65,Receiving,20 Tomatoes,100%
12,Power_Pick_1,0.6153846153846154,Receiving,20 Tomatoes,100%
13,Power_Pick_1,0.7222222222222222,Receiving,20 Tomatoes,100%
14,Power_Pick_1,0.7333333333333333,Receiving,20 Tomatoes,100%
15,Power_Pick_1,0.6,Receiving,20 Tomatoes,100%
16,Power_Pick_1,0.95,Receiving,20 Tomatoes,100%
17,Power_Pick_1,0.8095238095238095,Receiving,20 Tomatoes,100%
18,Power_Pick_1,0.5833333333333334,Receiving,20 Tomatoes,100%
19,Power_Pick_1,0.75,Receiving,20 Tomatoes,100%
20,Power_Pick_1,0.75,Receiving,20 Tomatoes,100%
21,Power_Pick_1,0.7142857142857143,Receiving,20 Tomatoes,100%
22,Power_Pick_1,0.7894736842105263,Receiving,20 Tomatoes,100%
23,Power_Pick_1,0.5,Receiving,20 Tomatoes,100%
24,Power_Pick_1,0.5882352941176471,Receiving,20 Tomatoes,100%
25,Power_Pick_1,0.6428571428571429,Receiving,20 Tomatoes,100%
26,Power_Pick_1,0.5454545454545454,Receiving,20 Tomatoes,100%
27,Power_Pick_1,0.6428571428571429,Receiving,20 Tomatoes,100%
28,Power_Pick_1,0.5625,Receiving,20 Tomatoes,100%
29,Power_Pick_1,0.7,Receiving,20 Tomatoes,100%
30,Power_Pick_1,0.6470588235294118,Receiving,20 Tomatoes,100%
31,Power_Pick_1,0.8666666666666667,Receiving,20 Tomatoes,100%
32,Power_Pick_1,0.5789473684210527,Receiving,20 Tomatoes,100%
33,Power_Pick_1,0.8,Receiving,20 Tomatoes,100%
34,Power_Pick_1,0.5384615384615384,Receiving,20 Tomatoes,100%
35,Power_Pick_1,0.631578947368421,Receiving,20 Tomatoes,100%
36,Power_Pick_1,0.625,Receiving,20 Tomatoes,100%
37,Power_Pick_1,0.5625,Receiving,20 Tomatoes,100%
38,Power_Pick_1,0.76,Receiving,20 Tomatoes,100%
39,Power_Pick_1,0.7368421052631579,Receiving,20 Tomatoes,100%
40,Power_Pick_1,0.7727272727272727,Receiving,20 Tomatoes,100%
41,Power_Pick_1,0.8823529411764706,Receiving,20 Tomatoes,100%
42,Power_Pick_1,0.6842105263157895,Receiving,20 Tomatoes,100%
43,Power_Pick_1,0.7058823529411765,Receiving,20 Tomatoes,100%
44,Power_Pick_1,0.5,Receiving,20 Tomatoes,100%
45,Power_Pick_1,0.5714285714285714,Receiving,20 Tomatoes,100%
46,Power_Pick_1,0.75,Receiving,20 Tomatoes,100%
47,Power_Pick_1,0.3684210526315789,Receiving,20 Tomatoes,100%
48,Power_Pick_1,0.6666666666666666,Receiving,20 Tomatoes,100%
49,Power_Pick_1,0.5789473684210527,Receiving,20 Tomatoes,100%
50,Power_Pick_2,0.47368421052631576,Receiving,20 Tomatoes,100%
51,Power_Pick_2,0.5789473684210527,Receiving,20 Tomatoes,100%
52,Power_Pick_2,0.391304347826087,Receiving,20 Tomatoes,100%
53,Power_Pick_2,0.7368421052631579,Receiving,20 Tomatoes,100%
54,Power_Pick_2,0.5,Receiving,20 Tomatoes,100%
55,Power_Pick_2,0.5172413793103449,Receiving,20 Tomatoes,100%
56,Power_Pick_2,0.5833333333333334,Receiving,20 Tomatoes,100%
57,Power_Pick_2,0.6296296296296297,Receiving,20 Tomatoes,100%
58,Power_Pick_2,0.7272727272727273,Receiving,20 Tomatoes,100%
59,Power_Pick_2,0.5333333333333333,Receiving,20 Tomatoes,100%
60,Power_Pick_2,0.52,Receiving,20 Tomatoes,100%
61,Power_Pick_2,0.45454545454545453,Receiving,20 Tomatoes,100%
62,Power_Pick_2,0.5833333333333334,Receiving,20 Tomatoes,100%
63,Power_Pick_2,0.5555555555555556,Receiving,20 Tomatoes,100%
64,Power_Pick_2,0.5652173913043478,Receiving,20 Tomatoes,100%
65,Power_Pick_2,0.4166666666666667,Receiving,20 Tomatoes,100%
66,Power_Pick_2,0.7333333333333333,Receiving,20 Tomatoes,100%
67,Power_Pick_2,0.5909090909090909,Receiving,20 Tomatoes,100%
68,Power_Pick_2,0.5,Receiving,20 Tomatoes,100%
69,Power_Pick_2,0.4090909090909091,Receiving,20 Tomatoes,100%
70,Power_Pick_2,0.6470588235294118,Receiving,20 Tomatoes,100%
71,Power_Pick_2,0.6,Receiving,20 Tomatoes,100%
72,Power_Pick_2,0.3888888888888889,Receiving,20 Tomatoes,100%
73,Power_Pick_2,0.4782608695652174,Receiving,20 Tomatoes,100%
74,Power_Pick_2,0.52,Receiving,20 Tomatoes,100%
75,Power_Pick_2,0.6086956521739131,Receiving,20 Tomatoes,100%
76,Power_Pick_2,0.6071428571428571,Receiving,20 Tomatoes,100%
77,Power_Pick_2,0.5714285714285714,Receiving,20 Tomatoes,100%
78,Power_Pick_2,0.5384615384615384,Receiving,20 Tomatoes,100%
79,Power_Pick_2,0.7894736842105263,Receiving,20 Tomatoes,100%
80,Power_Pick_2,0.631578947368421,Receiving,20 Tomatoes,100%
81,Power_Pick_2,0.6190476190476191,Receiving,20 Tomatoes,100%
82,Power_Pick_2,0.391304347826087,Receiving,20 Tomatoes,100%
83,Power_Pick_2,0.47619047619047616,Receiving,20 Tomatoes,100%
84,Power_Pick_2,0.5,Receiving,20 Tomatoes,100%
85,Power_Pick_2,0.52,Receiving,20 Tomatoes,100%
86,Power_Pick_2,0.6521739130434783,Receiving,20 Tomatoes,100%
87,Power_Pick_2,0.5,Receiving,20 Tomatoes,100%
88,Power_Pick_2,0.42857142857142855,Receiving,20 Tomatoes,100%
89,Power_Pick_2,0.36363636363636365,Receiving,20 Tomatoes,100%
90,Power_Pick_2,0.4,Receiving,20 Tomatoes,100%
91,Power_Pick_2,0.6666666666666666,Receiving,20 Tomatoes,100%
92,Power_Pick_2,0.5833333333333334,Receiving,20 Tomatoes,100%
93,Power_Pick_2,0.5833333333333334,Receiving,20 Tomatoes,100%
94,Power_Pick_2,0.42857142857142855,Receiving,20 Tomatoes,100%
95,Power_Pick_2,0.45454545454545453,Receiving,20 Tomatoes,100%
96,Power_Pick_2,0.7083333333333334,Receiving,20 Tomatoes,100%
97,Power_Pick_2,0.41379310344827586,Receiving,20 Tomatoes,100%
98,Power_Pick_2,0.5416666666666666,Receiving,20 Tomatoes,100%
99,Power_Pick_2,0.44,Receiving,20 Tomatoes,100%
100,Power_Pick_3,0.39285714285714285,Receiving,20 Tomatoes,100%
101,Power_Pick_3,0.48148148148148145,Receiving,20 Tomatoes,100%
102,Power_Pick_3,0.4838709677419355,Receiving,20 Tomatoes,100%
103,Power_Pick_3,0.6086956521739131,Receiving,20 Tomatoes,100%
104,Power_Pick_3,0.4666666666666667,Receiving,20 Tomatoes,100%
105,Power_Pick_3,0.4230769230769231,Receiving,20 Tomatoes,100%
106,Power_Pick_3,0.5384615384615384,Receiving,20 Tomatoes,100%
107,Power_Pick_3,0.4,Receiving,20 Tomatoes,100%
108,Power_Pick_3,0.4642857142857143,Receiving,20 Tomatoes,100%
109,Power_Pick_3,0.5416666666666666,Receiving,20 Tomatoes,100%
110,Power_Pick_3,0.4,Receiving,20 Tomatoes,100%
111,Power_Pick_3,0.5416666666666666,Receiving,20 Tomatoes,100%
112,Power_Pick_3,0.4642857142857143,Receiving,20 Tomatoes,100%
113,Power_Pick_3,0.48148148148148145,Receiving,20 Tomatoes,100%
114,Power_Pick_3,0.36,Receiving,20 Tomatoes,100%
115,Power_Pick_3,0.4074074074074074,Receiving,20 Tomatoes,100%
116,Power_Pick_3,0.5,Receiving,20 Tomatoes,100%
117,Power_Pick_3,0.3157894736842105,Receiving,20 Tomatoes,100%
118,Power_Pick_3,0.4166666666666667,Receiving,20 Tomatoes,100%
119,Power_Pick_3,0.25,Receiving,20 Tomatoes,100%
120,Power_Pick_3,0.5555555555555556,Receiving,20 Tomatoes,100%
121,Power_Pick_3,0.4642857142857143,Receiving,20 Tomatoes,100%
122,Power_Pick_3,0.42857142857142855,Receiving,20 Tomatoes,100%
123,Power_Pick_3,0.5,Receiving,20 Tomatoes,100%
124,Power_Pick_3,0.38461538461538464,Receiving,20 Tomatoes,100%
125,Power_Pick_3,0.3333333333333333,Receiving,20 Tomatoes,100%
126,Power_Pick_3,0.44,Receiving,20 Tomatoes,100%
127,Power_Pick_3,0.4827586206896552,Receiving,20 Tomatoes,100%
128,Power_Pick_3,0.3333333333333333,Receiving,20 Tomatoes,100%
129,Power_Pick_3,0.42857142857142855,Receiving,20 Tomatoes,100%
130,Power_Pick_3,0.48148148148148145,Receiving,20 Tomatoes,100%
131,Power_Pick_3,0.5416666666666666,Receiving,20 Tomatoes,100%
132,Power_Pick_3,0.3,Receiving,20 Tomatoes,100%
133,Power_Pick_3,0.39285714285714285,Receiving,20 Tomatoes,100%
134,Power_Pick_3,0.41935483870967744,Receiving,20 Tomatoes,100%
135,Power_Pick_3,0.4166666666666667,Receiving,20 Tomatoes,100%
136,Power_Pick_3,0.5909090909090909,Receiving,20 Tomatoes,100%
137,Power_Pick_3,0.28,Receiving,20 Tomatoes,100%
138,Power_Pick_3,0.5652173913043478,Receiving,20 Tomatoes,100%
139,Power_Pick_3,0.32142857142857145,Receiving,20 Tomatoes,100%
140,Power_Pick_3,0.5,Receiving,20 Tomatoes,100%
141,Power_Pick_3,0.6666666666666666,Receiving,20 Tomatoes,100%
142,Power_Pick_3,0.2727272727272727,Receiving,20 Tomatoes,100%
143,Power_Pick_3,0.45454545454545453,Receiving,20 Tomatoes,100%
144,Power_Pick_3,0.3225806451612903,Receiving,20 Tomatoes,100%
145,Power_Pick_3,0.4838709677419355,Receiving,20 Tomatoes,100%
146,Power_Pick_3,0.47619047619047616,Receiving,20 Tomatoes,100%
147,Power_Pick_3,0.21428571428571427,Receiving,20 Tomatoes,100%
148,Power_Pick_3,0.4782608695652174,Receiving,20 Tomatoes,100%
149,Power_Pick_3,0.4230769230769231,Receiving,20 Tomatoes,100%
0,Power_Pick_1,0.9375,Receiving,60 Tomatoes,100%
1,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
2,Power_Pick_1,0.875,Receiving,60 Tomatoes,100%
3,Power_Pick_1,0.8666666666666667,Receiving,60 Tomatoes,100%
4,Power_Pick_1,0.875,Receiving,60 Tomatoes,100%
5,Power_Pick_1,0.9444444444444444,Receiving,60 Tomatoes,100%
6,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
7,Power_Pick_1,0.9090909090909091,Receiving,60 Tomatoes,100%
8,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
9,Power_Pick_1,0.9130434782608695,Receiving,60 Tomatoes,100%
10,Power_Pick_1,0.7368421052631579,Receiving,60 Tomatoes,100%
11,Power_Pick_1,0.85,Receiving,60 Tomatoes,100%
12,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
13,Power_Pick_1,0.8333333333333334,Receiving,60 Tomatoes,100%
14,Power_Pick_1,0.9333333333333333,Receiving,60 Tomatoes,100%
15,Power_Pick_1,0.85,Receiving,60 Tomatoes,100%
16,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
17,Power_Pick_1,0.9047619047619048,Receiving,60 Tomatoes,100%
18,Power_Pick_1,0.9166666666666666,Receiving,60 Tomatoes,100%
19,Power_Pick_1,0.8125,Receiving,60 Tomatoes,100%
20,Power_Pick_1,0.875,Receiving,60 Tomatoes,100%
21,Power_Pick_1,0.8571428571428571,Receiving,60 Tomatoes,100%
22,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
23,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
24,Power_Pick_1,0.8823529411764706,Receiving,60 Tomatoes,100%
25,Power_Pick_1,0.9285714285714286,Receiving,60 Tomatoes,100%
26,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
27,Power_Pick_1,0.8571428571428571,Receiving,60 Tomatoes,100%
28,Power_Pick_1,0.875,Receiving,60 Tomatoes,100%
29,Power_Pick_1,0.9,Receiving,60 Tomatoes,100%
30,Power_Pick_1,0.8235294117647058,Receiving,60 Tomatoes,100%
31,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
32,Power_Pick_1,0.8421052631578947,Receiving,60 Tomatoes,100%
33,Power_Pick_1,0.8666666666666667,Receiving,60 Tomatoes,100%
34,Power_Pick_1,0.8461538461538461,Receiving,60 Tomatoes,100%
35,Power_Pick_1,0.8947368421052632,Receiving,60 Tomatoes,100%
36,Power_Pick_1,0.875,Receiving,60 Tomatoes,100%
37,Power_Pick_1,0.9375,Receiving,60 Tomatoes,100%
38,Power_Pick_1,0.96,Receiving,60 Tomatoes,100%
39,Power_Pick_1,0.8947368421052632,Receiving,60 Tomatoes,100%
40,Power_Pick_1,0.9545454545454546,Receiving,60 Tomatoes,100%
41,Power_Pick_1,0.9411764705882353,Receiving,60 Tomatoes,100%
42,Power_Pick_1,0.7894736842105263,Receiving,60 Tomatoes,100%
43,Power_Pick_1,0.9411764705882353,Receiving,60 Tomatoes,100%
44,Power_Pick_1,0.8888888888888888,Receiving,60 Tomatoes,100%
45,Power_Pick_1,0.8571428571428571,Receiving,60 Tomatoes,100%
46,Power_Pick_1,0.875,Receiving,60 Tomatoes,100%
47,Power_Pick_1,1.0,Receiving,60 Tomatoes,100%
48,Power_Pick_1,0.7777777777777778,Receiving,60 Tomatoes,100%
49,Power_Pick_1,0.9473684210526315,Receiving,60 Tomatoes,100%
50,Power_Pick_2,0.875,Receiving,60 Tomatoes,100%
51,Power_Pick_2,0.9375,Receiving,60 Tomatoes,100%
52,Power_Pick_2,0.8888888888888888,Receiving,60 Tomatoes,100%
53,Power_Pick_2,0.7777777777777778,Receiving,60 Tomatoes,100%
54,Power_Pick_2,0.7333333333333333,Receiving,60 Tomatoes,100%
55,Power_Pick_2,0.8095238095238095,Receiving,60 Tomatoes,100%
56,Power_Pick_2,0.8571428571428571,Receiving,60 Tomatoes,100%
57,Power_Pick_2,0.84,Receiving,60 Tomatoes,100%
58,Power_Pick_2,0.95,Receiving,60 Tomatoes,100%
59,Power_Pick_2,0.8333333333333334,Receiving,60 Tomatoes,100%
60,Power_Pick_2,0.7391304347826086,Receiving,60 Tomatoes,100%
61,Power_Pick_2,0.5555555555555556,Receiving,60 Tomatoes,100%
62,Power_Pick_2,0.8421052631578947,Receiving,60 Tomatoes,100%
63,Power_Pick_2,0.75,Receiving,60 Tomatoes,100%
64,Power_Pick_2,0.9,Receiving,60 Tomatoes,100%
65,Power_Pick_2,0.7368421052631579,Receiving,60 Tomatoes,100%
66,Power_Pick_2,1.0,Receiving,60 Tomatoes,100%
67,Power_Pick_2,0.8,Receiving,60 Tomatoes,100%
68,Power_Pick_2,0.7857142857142857,Receiving,60 Tomatoes,100%
69,Power_Pick_2,0.7619047619047619,Receiving,60 Tomatoes,100%
70,Power_Pick_2,0.7333333333333333,Receiving,60 Tomatoes,100%
71,Power_Pick_2,0.7777777777777778,Receiving,60 Tomatoes,100%
72,Power_Pick_2,1.0,Receiving,60 Tomatoes,100%
73,Power_Pick_2,0.8333333333333334,Receiving,60 Tomatoes,100%
74,Power_Pick_2,0.8,Receiving,60 Tomatoes,100%
75,Power_Pick_2,0.8421052631578947,Receiving,60 Tomatoes,100%
76,Power_Pick_2,0.8695652173913043,Receiving,60 Tomatoes,100%
77,Power_Pick_2,0.7222222222222222,Receiving,60 Tomatoes,100%
78,Power_Pick_2,0.7619047619047619,Receiving,60 Tomatoes,100%
79,Power_Pick_2,0.9411764705882353,Receiving,60 Tomatoes,100%
80,Power_Pick_2,0.8125,Receiving,60 Tomatoes,100%
81,Power_Pick_2,0.9473684210526315,Receiving,60 Tomatoes,100%
82,Power_Pick_2,0.7777777777777778,Receiving,60 Tomatoes,100%
83,Power_Pick_2,0.9,Receiving,60 Tomatoes,100%
84,Power_Pick_2,0.8888888888888888,Receiving,60 Tomatoes,100%
85,Power_Pick_2,0.7,Receiving,60 Tomatoes,100%
86,Power_Pick_2,0.7368421052631579,Receiving,60 Tomatoes,100%
87,Power_Pick_2,0.7916666666666666,Receiving,60 Tomatoes,100%
88,Power_Pick_2,0.8888888888888888,Receiving,60 Tomatoes,100%
89,Power_Pick_2,0.7894736842105263,Receiving,60 Tomatoes,100%
90,Power_Pick_2,0.7272727272727273,Receiving,60 Tomatoes,100%
91,Power_Pick_2,0.9285714285714286,Receiving,60 Tomatoes,100%
92,Power_Pick_2,0.7727272727272727,Receiving,60 Tomatoes,100%
93,Power_Pick_2,0.8,Receiving,60 Tomatoes,100%
94,Power_Pick_2,0.8571428571428571,Receiving,60 Tomatoes,100%
95,Power_Pick_2,0.7222222222222222,Receiving,60 Tomatoes,100%
96,Power_Pick_2,0.8636363636363636,Receiving,60 Tomatoes,100%
97,Power_Pick_2,0.9411764705882353,Receiving,60 Tomatoes,100%
98,Power_Pick_2,0.8181818181818182,Receiving,60 Tomatoes,100%
99,Power_Pick_2,0.8333333333333334,Receiving,60 Tomatoes,100%
100,Power_Pick_3,0.6666666666666666,Receiving,60 Tomatoes,100%
101,Power_Pick_3,0.8571428571428571,Receiving,60 Tomatoes,100%
102,Power_Pick_3,0.8,Receiving,60 Tomatoes,100%
103,Power_Pick_3,0.7272727272727273,Receiving,60 Tomatoes,100%
104,Power_Pick_3,0.8695652173913043,Receiving,60 Tomatoes,100%
105,Power_Pick_3,0.625,Receiving,60 Tomatoes,100%
106,Power_Pick_3,0.7368421052631579,Receiving,60 Tomatoes,100%
107,Power_Pick_3,0.6842105263157895,Receiving,60 Tomatoes,100%
108,Power_Pick_3,0.8695652173913043,Receiving,60 Tomatoes,100%
109,Power_Pick_3,0.8947368421052632,Receiving,60 Tomatoes,100%
110,Power_Pick_3,0.6666666666666666,Receiving,60 Tomatoes,100%
111,Power_Pick_3,0.6521739130434783,Receiving,60 Tomatoes,100%
112,Power_Pick_3,0.8095238095238095,Receiving,60 Tomatoes,100%
113,Power_Pick_3,0.7272727272727273,Receiving,60 Tomatoes,100%
114,Power_Pick_3,0.7222222222222222,Receiving,60 Tomatoes,100%
115,Power_Pick_3,0.6111111111111112,Receiving,60 Tomatoes,100%
116,Power_Pick_3,0.875,Receiving,60 Tomatoes,100%
117,Power_Pick_3,0.5333333333333333,Receiving,60 Tomatoes,100%
118,Power_Pick_3,0.8235294117647058,Receiving,60 Tomatoes,100%
119,Power_Pick_3,0.75,Receiving,60 Tomatoes,100%
120,Power_Pick_3,0.68,Receiving,60 Tomatoes,100%
121,Power_Pick_3,0.782608695652174,Receiving,60 Tomatoes,100%
122,Power_Pick_3,0.9411764705882353,Receiving,60 Tomatoes,100%
123,Power_Pick_3,0.8,Receiving,60 Tomatoes,100%
124,Power_Pick_3,0.6842105263157895,Receiving,60 Tomatoes,100%
125,Power_Pick_3,0.7142857142857143,Receiving,60 Tomatoes,100%
126,Power_Pick_3,0.8421052631578947,Receiving,60 Tomatoes,100%
127,Power_Pick_3,0.76,Receiving,60 Tomatoes,100%
128,Power_Pick_3,0.6842105263157895,Receiving,60 Tomatoes,100%
129,Power_Pick_3,0.88,Receiving,60 Tomatoes,100%
130,Power_Pick_3,0.6956521739130435,Receiving,60 Tomatoes,100%
131,Power_Pick_3,0.8823529411764706,Receiving,60 Tomatoes,100%
132,Power_Pick_3,0.631578947368421,Receiving,60 Tomatoes,100%
133,Power_Pick_3,0.7777777777777778,Receiving,60 Tomatoes,100%
134,Power_Pick_3,0.782608695652174,Receiving,60 Tomatoes,100%
135,Power_Pick_3,0.6666666666666666,Receiving,60 Tomatoes,100%
136,Power_Pick_3,0.6363636363636364,Receiving,60 Tomatoes,100%
137,Power_Pick_3,0.7333333333333333,Receiving,60 Tomatoes,100%
