,Total CFU,HI,Type,ContType,Mass
21,32.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
22,429.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
23,234.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
24,43.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
25,736.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
26,177.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
27,99.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
28,187.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
29,574.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
30,964.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
31,61.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
32,6197.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
33,1768.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
34,46.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
35,453.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
36,89.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
37,656.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
38,1574.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
39,105.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
40,772.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
41,1603.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
42,66.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
43,850.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
44,254.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
45,34.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
46,23.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
47,134.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
48,198.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
49,971.0,45.0,Preharvest,Uniform,20 Tomato Mash 20R
0,26.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
1,50.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
2,409.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
3,281.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
4,53.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
5,786.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
6,203.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
7,112.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
8,217.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
9,619.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
10,1012.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
11,60.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
12,6265.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
13,1748.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
14,70.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
15,449.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
16,107.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
17,620.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
18,1521.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
19,106.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
20,749.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
21,1643.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
22,59.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
23,857.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
24,279.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
25,28.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
26,27.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
27,121.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
28,170.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
29,1029.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
30,815.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
31,509.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
32,173.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
33,385.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
34,110.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
35,231.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
36,446.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
37,579.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
38,547.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
39,951.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
40,85.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
41,109.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
42,255.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
43,965.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
44,2644.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
45,32.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
46,349.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
47,49.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
48,1181.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
49,309.0,46.0,Preharvest,Uniform,20 Tomato Mash 20R
0,749.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
1,1603.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
2,53.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
3,915.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
4,258.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
5,36.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
6,27.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
7,101.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
8,191.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
9,924.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
10,787.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
11,492.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
12,184.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
13,310.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
14,117.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
15,225.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
16,418.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
17,604.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
18,565.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
19,986.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
20,60.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
21,130.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
22,245.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
23,987.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
24,2565.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
25,22.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
26,405.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
27,58.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
28,1240.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
29,283.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
30,66.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
31,1103.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
32,1763.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
33,281.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
34,464.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
35,284.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
36,354.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
37,211.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
38,171.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
39,1257.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
40,172.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
41,1756.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
42,213.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
43,742.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
44,83.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
45,353.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
46,747.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
47,2680.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
48,779.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
49,139.0,47.0,Preharvest,Uniform,20 Tomato Mash 20R
0,59.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
1,121.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
2,216.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
3,1016.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
4,2548.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
5,21.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
6,389.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
7,59.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
8,1233.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
9,293.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
10,60.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
11,1126.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
12,1900.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
13,295.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
14,479.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
15,280.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
16,344.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
17,187.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
18,161.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
19,1218.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
20,165.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
21,1699.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
22,188.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
23,793.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
24,78.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
25,364.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
26,709.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
27,2647.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
28,715.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
29,158.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
30,1274.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
31,136.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
32,41.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
33,100.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
34,130.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
35,413.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
36,166.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
37,861.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
38,55.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
39,68.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
40,774.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
41,67.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
42,182.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
43,367.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
44,100.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
45,88.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
46,393.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
47,611.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
48,61.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
49,409.0,48.0,Preharvest,Uniform,20 Tomato Mash 20R
0,181.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
1,1804.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
2,202.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
3,757.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
4,84.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
5,371.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
6,707.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
7,2642.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
8,720.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
9,147.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
10,1271.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
11,160.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
12,41.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
13,96.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
14,137.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
15,453.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
16,177.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
17,817.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
18,65.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
19,79.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
20,796.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
21,62.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
22,192.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
23,359.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
24,113.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
25,95.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
26,438.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
27,670.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
28,61.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
29,374.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
30,539.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
31,119.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
32,356.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
33,311.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
34,179.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
35,1168.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
36,550.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
37,14.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
38,395.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
39,181.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
40,973.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
41,19.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
42,92.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
43,233.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
44,62.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
45,692.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
46,641.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
47,274.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
48,81.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
49,321.0,49.0,Preharvest,Uniform,20 Tomato Mash 20R
0,169.0,0.0,Packed Product,Uniform,2 Tomatoes
1,15.0,0.0,Packed Product,Uniform,2 Tomatoes
2,153.0,0.0,Packed Product,Uniform,2 Tomatoes
3,310.0,0.0,Packed Product,Uniform,2 Tomatoes
4,630.0,0.0,Packed Product,Uniform,2 Tomatoes
5,85.0,0.0,Packed Product,Uniform,2 Tomatoes
6,742.0,0.0,Packed Product,Uniform,2 Tomatoes
7,344.0,0.0,Packed Product,Uniform,2 Tomatoes
8,38.0,0.0,Packed Product,Uniform,2 Tomatoes
9,146.0,0.0,Packed Product,Uniform,2 Tomatoes
10,852.0,0.0,Packed Product,Uniform,2 Tomatoes
11,15.0,0.0,Packed Product,Uniform,2 Tomatoes
12,17.0,0.0,Packed Product,Uniform,2 Tomatoes
13,59.0,0.0,Packed Product,Uniform,2 Tomatoes
14,462.0,0.0,Packed Product,Uniform,2 Tomatoes
15,1711.0,0.0,Packed Product,Uniform,2 Tomatoes
16,97.0,0.0,Packed Product,Uniform,2 Tomatoes
17,143.0,0.0,Packed Product,Uniform,2 Tomatoes
18,679.0,0.0,Packed Product,Uniform,2 Tomatoes
19,136.0,0.0,Packed Product,Uniform,2 Tomatoes
20,945.0,0.0,Packed Product,Uniform,2 Tomatoes
21,2383.0,0.0,Packed Product,Uniform,2 Tomatoes
22,335.0,0.0,Packed Product,Uniform,2 Tomatoes
23,252.0,0.0,Packed Product,Uniform,2 Tomatoes
24,239.0,0.0,Packed Product,Uniform,2 Tomatoes
25,73.0,0.0,Packed Product,Uniform,2 Tomatoes
26,251.0,0.0,Packed Product,Uniform,2 Tomatoes
27,16.0,0.0,Packed Product,Uniform,2 Tomatoes
28,426.0,0.0,Packed Product,Uniform,2 Tomatoes
29,197.0,0.0,Packed Product,Uniform,2 Tomatoes
30,629.0,0.0,Packed Product,Uniform,2 Tomatoes
31,101.0,0.0,Packed Product,Uniform,2 Tomatoes
32,152.0,0.0,Packed Product,Uniform,2 Tomatoes
33,578.0,0.0,Packed Product,Uniform,2 Tomatoes
34,512.0,0.0,Packed Product,Uniform,2 Tomatoes
35,1131.0,0.0,Packed Product,Uniform,2 Tomatoes
36,981.0,0.0,Packed Product,Uniform,2 Tomatoes
37,792.0,0.0,Packed Product,Uniform,2 Tomatoes
38,291.0,0.0,Packed Product,Uniform,2 Tomatoes
39,297.0,0.0,Packed Product,Uniform,2 Tomatoes
40,1135.0,0.0,Packed Product,Uniform,2 Tomatoes
41,48.0,0.0,Packed Product,Uniform,2 Tomatoes
42,478.0,0.0,Packed Product,Uniform,2 Tomatoes
43,50.0,0.0,Packed Product,Uniform,2 Tomatoes
44,264.0,0.0,Packed Product,Uniform,2 Tomatoes
45,255.0,0.0,Packed Product,Uniform,2 Tomatoes
46,2074.0,0.0,Packed Product,Uniform,2 Tomatoes
47,114.0,0.0,Packed Product,Uniform,2 Tomatoes
48,91.0,0.0,Packed Product,Uniform,2 Tomatoes
49,71.0,0.0,Packed Product,Uniform,2 Tomatoes
0,1039.0,1.0,Packed Product,Uniform,2 Tomatoes
1,2426.0,1.0,Packed Product,Uniform,2 Tomatoes
2,332.0,1.0,Packed Product,Uniform,2 Tomatoes
3,235.0,1.0,Packed Product,Uniform,2 Tomatoes
4,228.0,1.0,Packed Product,Uniform,2 Tomatoes
5,57.0,1.0,Packed Product,Uniform,2 Tomatoes
6,208.0,1.0,Packed Product,Uniform,2 Tomatoes
7,17.0,1.0,Packed Product,Uniform,2 Tomatoes
8,357.0,1.0,Packed Product,Uniform,2 Tomatoes
9,205.0,1.0,Packed Product,Uniform,2 Tomatoes
10,623.0,1.0,Packed Product,Uniform,2 Tomatoes
11,93.0,1.0,Packed Product,Uniform,2 Tomatoes
12,152.0,1.0,Packed Product,Uniform,2 Tomatoes
13,547.0,1.0,Packed Product,Uniform,2 Tomatoes
14,435.0,1.0,Packed Product,Uniform,2 Tomatoes
15,1175.0,1.0,Packed Product,Uniform,2 Tomatoes
16,998.0,1.0,Packed Product,Uniform,2 Tomatoes
17,769.0,1.0,Packed Product,Uniform,2 Tomatoes
18,298.0,1.0,Packed Product,Uniform,2 Tomatoes
19,299.0,1.0,Packed Product,Uniform,2 Tomatoes
20,1112.0,1.0,Packed Product,Uniform,2 Tomatoes
21,53.0,1.0,Packed Product,Uniform,2 Tomatoes
22,425.0,1.0,Packed Product,Uniform,2 Tomatoes
23,46.0,1.0,Packed Product,Uniform,2 Tomatoes
24,249.0,1.0,Packed Product,Uniform,2 Tomatoes
25,273.0,1.0,Packed Product,Uniform,2 Tomatoes
26,1986.0,1.0,Packed Product,Uniform,2 Tomatoes
27,115.0,1.0,Packed Product,Uniform,2 Tomatoes
28,87.0,1.0,Packed Product,Uniform,2 Tomatoes
29,66.0,1.0,Packed Product,Uniform,2 Tomatoes
30,69.0,1.0,Packed Product,Uniform,2 Tomatoes
31,1694.0,1.0,Packed Product,Uniform,2 Tomatoes
32,123.0,1.0,Packed Product,Uniform,2 Tomatoes
33,84.0,1.0,Packed Product,Uniform,2 Tomatoes
34,1753.0,1.0,Packed Product,Uniform,2 Tomatoes
35,2406.0,1.0,Packed Product,Uniform,2 Tomatoes
36,85.0,1.0,Packed Product,Uniform,2 Tomatoes
37,355.0,1.0,Packed Product,Uniform,2 Tomatoes
38,426.0,1.0,Packed Product,Uniform,2 Tomatoes
39,1089.0,1.0,Packed Product,Uniform,2 Tomatoes
40,226.0,1.0,Packed Product,Uniform,2 Tomatoes
41,123.0,1.0,Packed Product,Uniform,2 Tomatoes
42,33.0,1.0,Packed Product,Uniform,2 Tomatoes
43,717.0,1.0,Packed Product,Uniform,2 Tomatoes
44,91.0,1.0,Packed Product,Uniform,2 Tomatoes
45,725.0,1.0,Packed Product,Uniform,2 Tomatoes
46,23.0,1.0,Packed Product,Uniform,2 Tomatoes
47,105.0,1.0,Packed Product,Uniform,2 Tomatoes
48,343.0,1.0,Packed Product,Uniform,2 Tomatoes
49,60.0,1.0,Packed Product,Uniform,2 Tomatoes
0,1179.0,2.0,Packed Product,Uniform,2 Tomatoes
1,46.0,2.0,Packed Product,Uniform,2 Tomatoes
2,441.0,2.0,Packed Product,Uniform,2 Tomatoes
3,50.0,2.0,Packed Product,Uniform,2 Tomatoes
4,257.0,2.0,Packed Product,Uniform,2 Tomatoes
5,263.0,2.0,Packed Product,Uniform,2 Tomatoes
6,1992.0,2.0,Packed Product,Uniform,2 Tomatoes
7,140.0,2.0,Packed Product,Uniform,2 Tomatoes
8,87.0,2.0,Packed Product,Uniform,2 Tomatoes
9,77.0,2.0,Packed Product,Uniform,2 Tomatoes
10,63.0,2.0,Packed Product,Uniform,2 Tomatoes
11,1710.0,2.0,Packed Product,Uniform,2 Tomatoes
12,138.0,2.0,Packed Product,Uniform,2 Tomatoes
13,86.0,2.0,Packed Product,Uniform,2 Tomatoes
14,1697.0,2.0,Packed Product,Uniform,2 Tomatoes
15,2319.0,2.0,Packed Product,Uniform,2 Tomatoes
16,88.0,2.0,Packed Product,Uniform,2 Tomatoes
17,345.0,2.0,Packed Product,Uniform,2 Tomatoes
18,448.0,2.0,Packed Product,Uniform,2 Tomatoes
19,1158.0,2.0,Packed Product,Uniform,2 Tomatoes
20,256.0,2.0,Packed Product,Uniform,2 Tomatoes
21,116.0,2.0,Packed Product,Uniform,2 Tomatoes
22,49.0,2.0,Packed Product,Uniform,2 Tomatoes
23,655.0,2.0,Packed Product,Uniform,2 Tomatoes
24,128.0,2.0,Packed Product,Uniform,2 Tomatoes
25,808.0,2.0,Packed Product,Uniform,2 Tomatoes
26,34.0,2.0,Packed Product,Uniform,2 Tomatoes
27,133.0,2.0,Packed Product,Uniform,2 Tomatoes
28,350.0,2.0,Packed Product,Uniform,2 Tomatoes
29,57.0,2.0,Packed Product,Uniform,2 Tomatoes
30,70.0,2.0,Packed Product,Uniform,2 Tomatoes
31,883.0,2.0,Packed Product,Uniform,2 Tomatoes
32,852.0,2.0,Packed Product,Uniform,2 Tomatoes
33,113.0,2.0,Packed Product,Uniform,2 Tomatoes
34,84.0,2.0,Packed Product,Uniform,2 Tomatoes
35,1731.0,2.0,Packed Product,Uniform,2 Tomatoes
36,113.0,2.0,Packed Product,Uniform,2 Tomatoes
37,91.0,2.0,Packed Product,Uniform,2 Tomatoes
38,204.0,2.0,Packed Product,Uniform,2 Tomatoes
39,1875.0,2.0,Packed Product,Uniform,2 Tomatoes
40,95.0,2.0,Packed Product,Uniform,2 Tomatoes
41,269.0,2.0,Packed Product,Uniform,2 Tomatoes
42,12.0,2.0,Packed Product,Uniform,2 Tomatoes
43,481.0,2.0,Packed Product,Uniform,2 Tomatoes
44,51.0,2.0,Packed Product,Uniform,2 Tomatoes
45,88.0,2.0,Packed Product,Uniform,2 Tomatoes
46,111.0,2.0,Packed Product,Uniform,2 Tomatoes
47,115.0,2.0,Packed Product,Uniform,2 Tomatoes
48,127.0,2.0,Packed Product,Uniform,2 Tomatoes
49,263.0,2.0,Packed Product,Uniform,2 Tomatoes
0,263.0,3.0,Packed Product,Uniform,2 Tomatoes
1,127.0,3.0,Packed Product,Uniform,2 Tomatoes
2,49.0,3.0,Packed Product,Uniform,2 Tomatoes
3,657.0,3.0,Packed Product,Uniform,2 Tomatoes
4,124.0,3.0,Packed Product,Uniform,2 Tomatoes
5,753.0,3.0,Packed Product,Uniform,2 Tomatoes
6,26.0,3.0,Packed Product,Uniform,2 Tomatoes
7,124.0,3.0,Packed Product,Uniform,2 Tomatoes
8,327.0,3.0,Packed Product,Uniform,2 Tomatoes
9,69.0,3.0,Packed Product,Uniform,2 Tomatoes
10,82.0,3.0,Packed Product,Uniform,2 Tomatoes
11,887.0,3.0,Packed Product,Uniform,2 Tomatoes
12,840.0,3.0,Packed Product,Uniform,2 Tomatoes
13,147.0,3.0,Packed Product,Uniform,2 Tomatoes
14,86.0,3.0,Packed Product,Uniform,2 Tomatoes
15,1717.0,3.0,Packed Product,Uniform,2 Tomatoes
16,130.0,3.0,Packed Product,Uniform,2 Tomatoes
17,97.0,3.0,Packed Product,Uniform,2 Tomatoes
18,208.0,3.0,Packed Product,Uniform,2 Tomatoes
19,1771.0,3.0,Packed Product,Uniform,2 Tomatoes
20,83.0,3.0,Packed Product,Uniform,2 Tomatoes
21,269.0,3.0,Packed Product,Uniform,2 Tomatoes
22,11.0,3.0,Packed Product,Uniform,2 Tomatoes
23,508.0,3.0,Packed Product,Uniform,2 Tomatoes
24,57.0,3.0,Packed Product,Uniform,2 Tomatoes
25,79.0,3.0,Packed Product,Uniform,2 Tomatoes
26,89.0,3.0,Packed Product,Uniform,2 Tomatoes
27,64.0,3.0,Packed Product,Uniform,2 Tomatoes
28,109.0,3.0,Packed Product,Uniform,2 Tomatoes
29,255.0,3.0,Packed Product,Uniform,2 Tomatoes
30,544.0,3.0,Packed Product,Uniform,2 Tomatoes
31,135.0,3.0,Packed Product,Uniform,2 Tomatoes
32,75.0,3.0,Packed Product,Uniform,2 Tomatoes
33,246.0,3.0,Packed Product,Uniform,2 Tomatoes
34,279.0,3.0,Packed Product,Uniform,2 Tomatoes
35,1468.0,3.0,Packed Product,Uniform,2 Tomatoes
36,296.0,3.0,Packed Product,Uniform,2 Tomatoes
37,1555.0,3.0,Packed Product,Uniform,2 Tomatoes
38,935.0,3.0,Packed Product,Uniform,2 Tomatoes
39,101.0,3.0,Packed Product,Uniform,2 Tomatoes
40,294.0,3.0,Packed Product,Uniform,2 Tomatoes
41,134.0,3.0,Packed Product,Uniform,2 Tomatoes
42,731.0,3.0,Packed Product,Uniform,2 Tomatoes
43,497.0,3.0,Packed Product,Uniform,2 Tomatoes
44,346.0,3.0,Packed Product,Uniform,2 Tomatoes
45,87.0,3.0,Packed Product,Uniform,2 Tomatoes
46,394.0,3.0,Packed Product,Uniform,2 Tomatoes
47,779.0,3.0,Packed Product,Uniform,2 Tomatoes
48,109.0,3.0,Packed Product,Uniform,2 Tomatoes
49,442.0,3.0,Packed Product,Uniform,2 Tomatoes
0,96.0,4.0,Packed Product,Uniform,2 Tomatoes
1,288.0,4.0,Packed Product,Uniform,2 Tomatoes
2,14.0,4.0,Packed Product,Uniform,2 Tomatoes
3,457.0,4.0,Packed Product,Uniform,2 Tomatoes
